PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES,COMPLIANCE,SEVERITY,SERVICENAME,
default,123456789012,sa-east-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in sa-east-1 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,ca-central-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ca-central-1 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,ap-southeast-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-southeast-1 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,ap-southeast-2,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-southeast-2 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,eu-central-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in eu-central-1 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,us-east-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in us-east-1 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,us-east-2,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in us-east-2 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,us-west-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in us-west-1 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,us-west-2,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in us-west-2 with port 22 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.4,High,ec2,
default,123456789012,eu-north-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-north-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,ap-south-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-south-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,eu-west-3,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-west-3 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,eu-west-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-west-2 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,eu-west-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-west-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,ap-northeast-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-northeast-2 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,ap-northeast-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-northeast-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,sa-east-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in sa-east-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,ca-central-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ca-central-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,ap-southeast-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-southeast-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,ap-southeast-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-southeast-2 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,eu-central-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-central-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,us-east-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-east-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,us-east-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-east-2 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,us-west-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-west-1 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,us-west-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-west-2 with port 3389 TCP open to 0.0.0.0/0,ens-mp.com.4.aws.sg.5,High,ec2,
default,123456789012,eu-north-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-09c1e96a) open to 0.0.0.0 found in Region eu-north-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,ap-south-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-3e983346) open to 0.0.0.0 found in Region ap-south-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,eu-west-3,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-4cc9d827) open to 0.0.0.0 found in Region eu-west-3,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,eu-west-2,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-223b755a) open to 0.0.0.0 found in Region eu-west-2,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,eu-west-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-186a6a69) open to 0.0.0.0 found in Region eu-west-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,ap-northeast-2,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-854e9bfe) open to 0.0.0.0 found in Region ap-northeast-2,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,ap-northeast-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-6569b32b) open to 0.0.0.0 found in Region ap-northeast-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,sa-east-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-3965844c) open to 0.0.0.0 found in Region sa-east-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,ca-central-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-62215504) open to 0.0.0.0 found in Region ca-central-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,ap-southeast-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-71eb4839) open to 0.0.0.0 found in Region ap-southeast-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,ap-southeast-2,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-8a48ccc0) open to 0.0.0.0 found in Region ap-southeast-2,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,eu-central-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-c1194bbf) open to 0.0.0.0 found in Region eu-central-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,us-east-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-4574a94e) open to 0.0.0.0 found in Region us-east-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,us-east-2,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-a81474db) open to 0.0.0.0 found in Region us-east-2,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,us-west-1,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-778f4e3e) open to 0.0.0.0 found in Region us-west-1,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,us-west-2,4.3,PASS,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),No Default Security Groups (sg-a9b5628e) open to 0.0.0.0 found in Region us-west-2,ens-mp.com.4.aws.sg.1,Medium,ec2,
default,123456789012,eu-west-1,4.4,INFO,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",Looking for VPC peering in all regions...  ,Software and Configuration Checks,Medium,vpc,
default,123456789012,eu-north-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",eu-north-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,ap-south-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",ap-south-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,eu-west-3,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",eu-west-3: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,eu-west-2,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",eu-west-2: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,eu-west-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",eu-west-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,ap-northeast-2,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",ap-northeast-2: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,ap-northeast-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",ap-northeast-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,sa-east-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",sa-east-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,ca-central-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",ca-central-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,ap-southeast-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",ap-southeast-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,ap-southeast-2,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",ap-southeast-2: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,eu-central-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",eu-central-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,us-east-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",us-east-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,us-east-2,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",us-east-2: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,us-west-1,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",us-west-1: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,us-west-2,4.4,PASS,Not Scored,Level 2,"[check44] Ensure routing tables for VPC peering are ""least access"" (Not Scored)",us-west-2: No VPC peering found,Software and Configuration Checks,Medium,vpc,
default,123456789012,eu-west-1,7.1,INFO,Not Scored,Extra,[extra71] Ensure users of groups with AdministratorAccess policy have MFA tokens enabled (Not Scored) (Not part of CIS benchmark),devs group provides non-administrative access,ens-op.exp.10.aws.trail.2,High,iam,
default,123456789012,eu-west-1,7.2,INFO,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),Looking for EBS Snapshots in all regions...  ,Software and Configuration Checks,Critical,,
default,123456789012,eu-west-1,7.3,INFO,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),Looking for open S3 Buckets (ACLs and Policies) in all regions...  ,Software and Configuration Checks,Critical,,
